transaction_id,date,region,country,customer_id,segment,product_category,budget_amount,actual_amount,cost,revenue,claim_flag,claim_amount,churn_flag,orders_count,location
TX100094,2024-05-07,Gauteng,South Africa,CUST20094,Retail,Savings,"22 562,84","46 504,42","24 531,50","67 402,41",0,"0,00",0,2,"Gauteng, South Africa"
TX100011,2023-11-27,Free State,South Africa,CUST20011,Retail,Investments,"23 818,44","18 602,39","9 068,16","61 131,76",0,"0,00",0,1,"Free State, South Africa"
TX100396,2023-05-23,Limpopo,South Africa,CUST20096,Sme,Cards,"13 425,62","45 122,24","24 183,44","31 858,70",0,"0,00",0,5,"Limpopo, South Africa"
TX100539,2024-11-19,Limpopo,South Africa,CUST20239,Retail,Loans,"40 028,92","12 607,54","18 366,70","51 401,70",0,"0,00",0,3,"Limpopo, South Africa"
TX100043,2024-05-19,Eastern Cape,South Africa,CUST20043,Retail,Cards,"31 361,18","32 038,72","13 788,37","28 448,44",0,"0,00",0,1,"Eastern Cape, South Africa"
TX100042,2023-09-01,North West,South Africa,CUST20042,Retail,Savings,"15 487,07","52 215,90","25 007,72","15 904,54",0,"0,00",0,1,"North West, South Africa"
TX100329,2023-10-04,Limpopo,South Africa,CUST20029,Corporate,Insurance,"15 079,01","51 405,29","10 316,07","59 823,33",0,"0,00",0,3,"Limpopo, South Africa"
TX100167,2023-11-27,Free State,South Africa,CUST20167,Retail,Loans,"45 731,73","12 059,28","3 921,57","8 710,39",0,"0,00",0,2,"Free State, South Africa"
TX100956,2024-10-07,North West,South Africa,CUST20056,Sme,Cards,"24 796,70","21 439,82","17 746,11","3 541,78",0,"0,00",0,4,"North West, South Africa"
TX100886,2024-05-22,Limpopo,South Africa,CUST20286,Sme,Cards,"19 985,11","37 480,36","20 192,09","16 689,90",0,"0,00",0,0,"Limpopo, South Africa"
TX100605,2024-10-14,Free State,South Africa,CUST20005,Retail,Loans,"23 414,71","24 400,97","1 620,52","5 575,77",0,"0,00",0,2,"Free State, South Africa"
TX100765,2023-03-13,Free State,South Africa,ANONYMOUS,Retail,Insurance,"25 030,02","38 640,98","21 930,89","36 900,39",0,"0,00",1,1,"Free State, South Africa"
TX100100,2023-12-10,Free State,South Africa,CUST20100,Sme,Loans,"9 493,81","19 583,11","3 040,51","41 873,12",0,"0,00",0,2,"Free State, South Africa"
TX100426,2023-09-26,Gauteng,South Africa,CUST20126,Retail,Cards,"11 404,36","22 990,65","21 957,21","36 690,83",0,"0,00",0,1,"Gauteng, South Africa"
TX100178,2024-09-24,North West,South Africa,CUST20178,Corporate,Cards,"4 751,84","57 073,71","7 539,03","20 218,76",0,"0,00",0,2,"North West, South Africa"
TX100444,2024-05-27,Free State,South Africa,CUST20144,Retail,Investments,"32 037,18","37 224,57","8 099,06","21 891,88",1,"32 039,10",0,4,"Free State, South Africa"
TX100416,2023-09-21,North West,South Africa,CUST20116,Sme,Investments,"19 526,94","17 240,36","26 331,56","64 481,39",0,"0,00",0,2,"North West, South Africa"
TX100655,2024-01-04,Free State,South Africa,CUST20055,Retail,Loans,"20 312,67","33 064,63","5 914,46","68 083,86",0,"0,00",0,3,"Free State, South Africa"
TX100892,2024-04-29,Eastern Cape,South Africa,CUST20292,Corporate,Savings,"28 312,84","49 357,97","8 908,64","59 891,22",0,"0,00",0,0,"Eastern Cape, South Africa"
TX100666,2023-08-01,Free State,South Africa,CUST20066,Retail,Savings,"17 750,52","27 129,34","9 530,95","46 311,37",0,"0,00",0,4,"Free State, South Africa"
TX100177,2023-10-10,Western Cape,South Africa,CUST20177,Retail,Savings,"34 280,76","11 564,71","21 477,09","46 931,27",0,"0,00",0,0,"Western Cape, South Africa"
TX100395,2024-04-15,Western Cape,South Africa,CUST20095,Retail,Savings,"26 656,43","51 432,06","10 294,90","62 148,65",0,"0,00",0,0,"Western Cape, South Africa"
TX100684,2024-12-30,Gauteng,South Africa,CUST20084,Retail,Loans,"13 959,12","56 571,10","24 774,94","8 972,96",0,"0,00",0,1,"Gauteng, South Africa"
TX100803,2023-05-18,Eastern Cape,South Africa,CUST20203,Retail,Cards,"32 007,33","21 840,35","14 653,86","63 101,28",0,"0,00",0,0,"Eastern Cape, South Africa"
TX100972,2023-04-28,Western Cape,South Africa,CUST20072,Retail,Savings,"9 679,23","52 242,18","27 900,77","62 045,81",0,"0,00",0,5,"Western Cape, South Africa"
TX100692,2024-01-08,Free State,South Africa,CUST20092,Sme,Investments,"13 122,59","57 372,67","4 549,38","11 351,95",0,"0,00",0,1,"Free State, South Africa"
TX100620,2024-05-14,Eastern Cape,South Africa,CUST20020,Sme,Loans,"2 866,23","27 675,47","24 135,41","3 531,89",0,"0,00",0,0,"Eastern Cape, South Africa"
TX100257,2024-10-02,North West,South Africa,CUST20257,Retail,Loans,"43 002,39","53 469,08","10 826,80","37 184,07",0,"0,00",0,1,"North West, South Africa"
TX100335,2024-05-30,KwaZulu-Natal,South Africa,CUST20035,Retail,Savings,"36 648,93","11 115,76","3 854,90","28 314,37",0,"0,00",1,2,"KwaZulu-Natal, South Africa"
TX100015,2023-04-10,Western Cape,South Africa,CUST20015,Sme,Insurance,"46 196,01","19 903,42","28 622,71","42 523,02",1,"5 981,47",0,1,"Western Cape, South Africa"
TX100975,2024-06-15,Gauteng,South Africa,CUST20075,Retail,Insurance,"5 128,51","56 893,87","13 746,76","64 543,42",0,"0,00",0,0,"Gauteng, South Africa"
TX100324,2024-07-16,Free State,South Africa,CUST20024,Sme,Investments,"5 291,97","44 421,01","7 807,58","33 080,31",0,"0,00",0,3,"Free State, South Africa"
TX100767,2023-06-03,Gauteng,South Africa,CUST20167,Retail,Loans,"3 497,77","24 603,93","23 553,73","3 857,67",0,"0,00",0,0,"Gauteng, South Africa"
TX100222,2024-11-14,Eastern Cape,South Africa,CUST20222,Retail,Investments,"16 339,46","28 614,67","21 092,27","37 496,20",0,"0,00",0,3,"Eastern Cape, South Africa"
TX100179,2024-09-19,Eastern Cape,South Africa,CUST20179,Retail,Savings,"21 617,30","12 988,91","27 315,48","40 992,29",0,"0,00",0,4,"Eastern Cape, South Africa"
TX100995,2024-10-03,,South Africa,CUST20095,Retail,Savings,"41 207,05","18 695,90","15 683,09","13 289,69",0,"0,00",0,2,
TX100521,2024-08-24,Free State,South Africa,CUST20221,Retail,Cards,"43 118,26","7 684,42","15 023,35","9 432,31",0,"0,00",0,0,"Free State, South Africa"
TX100022,2024-02-18,KwaZulu-Natal,South Africa,CUST20022,Retail,Savings,"11 328,29","51 877,33","14 558,88","1 235,16",0,"0,00",0,2,"KwaZulu-Natal, South Africa"
TX100356,2023-04-09,Free State,South Africa,CUST20056,Corporate,Cards,"17 528,24","45 006,96","15 674,38","63 177,95",0,"0,00",0,4,"Free State, South Africa"
TX100873,2023-01-28,KwaZulu-Natal,South Africa,CUST20273,Corporate,Insurance,"22 363,76","13 609,48","6 691,09","31 931,11",0,"0,00",0,0,"KwaZulu-Natal, South Africa"
TX100927,2024-03-18,Eastern Cape,South Africa,CUST20027,Retail,Investments,"9 940,44","47 164,14","8 680,91","57 723,84",0,"0,00",0,2,"Eastern Cape, South Africa"
TX100340,2023-01-17,Eastern Cape,South Africa,CUST20040,Sme,Cards,"11 220,83","11 908,30","16 142,12","46 294,51",0,"0,00",0,3,"Eastern Cape, South Africa"
TX100431,2024-12-30,Gauteng,South Africa,CUST20131,Sme,Investments,"9 989,17","25 784,73","8 654,09","52 920,30",0,"0,00",0,5,"Gauteng, South Africa"
TX100557,2024-02-01,Western Cape,South Africa,CUST20257,Retail,Savings,"14 317,54","17 855,76","17 015,69","7 081,47",1,"13 382,65",0,3,"Western Cape, South Africa"
TX100843,2023-12-12,Gauteng,South Africa,CUST20243,Retail,Insurance,"21 360,19","18 138,47","1 175,38","55 467,35",0,"0,00",0,1,"Gauteng, South Africa"
TX100203,2024-05-24,Gauteng,South Africa,CUST20203,Sme,Savings,"48 150,81","33 930,90","22 417,95","16 374,60",0,"0,00",0,4,"Gauteng, South Africa"
TX100638,2024-03-26,Eastern Cape,South Africa,CUST20038,Corporate,Cards,"19 205,78","27 695,05","11 214,64","67 635,80",0,"0,00",0,2,"Eastern Cape, South Africa"
TX100093,2024-01-15,,South Africa,CUST20093,Sme,Savings,"6 245,80","52 708,40","25 727,20","12 194,75",0,"0,00",0,0,
TX100940,2024-03-21,North West,South Africa,CUST20040,Corporate,Savings,"46 154,16","3 897,11","16 565,65","12 322,78",0,"0,00",0,1,"North West, South Africa"
TX100068,2023-01-02,Limpopo,South Africa,CUST20068,Corporate,Investments,"35 796,50","49 422,57","2 694,81","60 043,49",0,"0,00",0,6,"Limpopo, South Africa"
TX100630,2024-03-20,Gauteng,South Africa,ANONYMOUS,Retail,Cards,"26 968,55","38 336,69","22 363,45","67 330,54",0,"0,00",1,5,"Gauteng, South Africa"
TX100284,2023-04-30,KwaZulu-Natal,South Africa,CUST20284,Corporate,Cards,"40 443,22","47 581,42","21 101,92","20 325,77",1,"36 629,69",0,3,"KwaZulu-Natal, South Africa"
TX100814,2023-02-12,Gauteng,South Africa,CUST20214,Retail,Cards,"36 813,10","46 774,19","19 533,57","48 918,36",0,"0,00",0,4,"Gauteng, South Africa"
TX100434,2024-08-26,Eastern Cape,South Africa,CUST20134,Sme,Savings,"7 192,93","33 077,31","27 520,60","21 672,05",0,"0,00",0,1,"Eastern Cape, South Africa"
TX100153,2024-06-08,Eastern Cape,South Africa,CUST20153,Retail,Investments,"29 147,40","7 375,72","654,08","56 527,54",0,"0,00",0,1,"Eastern Cape, South Africa"
TX100075,2024-12-30,Western Cape,South Africa,CUST20075,Retail,Loans,"3 944,72","18 808,32","1 735,33","49 615,95",0,"0,00",0,1,"Western Cape, South Africa"
TX100739,2024-02-09,KwaZulu-Natal,South Africa,CUST20139,Retail,Savings,"40 027,74","43 230,99","13 267,19","21 097,43",0,"0,00",0,1,"KwaZulu-Natal, South Africa"
TX100446,2024-09-29,KwaZulu-Natal,South Africa,CUST20146,Sme,Insurance,"20 496,32","14 265,78","7 107,67","46 487,05",0,"0,00",0,3,"KwaZulu-Natal, South Africa"
TX100188,2023-08-13,Limpopo,South Africa,CUST20188,Retail,Cards,"42 398,25","49 834,46","18 697,23","28 087,68",1,"22 390,21",0,3,"Limpopo, South Africa"
TX100271,2024-10-13,North West,South Africa,CUST20271,Retail,Insurance,"4 218,91","16 074,19","837,63","35 811,34",0,"0,00",0,3,"North West, South Africa"
TX100236,2023-07-17,Limpopo,South Africa,CUST20236,Retail,Savings,"33 244,69","12 819,90","24 968,57","8 078,21",1,"9 266,15",0,2,"Limpopo, South Africa"
TX100487,2024-08-30,Gauteng,South Africa,CUST20187,Retail,Loans,"32 600,24","43 294,45","12 168,41","35 395,95",0,"0,00",0,2,"Gauteng, South Africa"
TX100117,2023-05-15,Eastern Cape,South Africa,CUST20117,Retail,Insurance,"26 634,01","57 108,11","2 957,22","21 889,93",0,"0,00",0,3,"Eastern Cape, South Africa"
TX100828,2024-11-02,Western Cape,South Africa,CUST20228,Sme,Cards,"3 122,45","32 123,02","4 993,90","61 863,34",1,"18 994,09",0,0,"Western Cape, South Africa"
TX100512,2023-01-12,Western Cape,South Africa,CUST20212,Corporate,Insurance,"20 831,53","19 415,33","11 144,80","56 541,75",0,"0,00",0,5,"Western Cape, South Africa"
TX100559,2023-01-19,North West,South Africa,CUST20259,Retail,Savings,"30 331,16","14 208,01","23 439,12","38 404,40",1,"10 848,25",0,2,"North West, South Africa"
TX100599,2023-03-15,Western Cape,South Africa,CUST20299,Sme,Savings,"43 760,10","52 503,81","26 496,41","54 996,84",0,"0,00",0,3,"Western Cape, South Africa"
TX100126,2024-11-14,Eastern Cape,South Africa,CUST20126,Retail,Investments,"4 707,39","58 661,03","5 402,81","65 885,03",0,"0,00",0,0,"Eastern Cape, South Africa"
TX100116,2023-01-28,Limpopo,South Africa,CUST20116,Retail,Insurance,"43 777,95","59 517,41","13 786,54","1 051,58",0,"0,00",0,4,"Limpopo, South Africa"
TX100473,2024-03-07,Gauteng,South Africa,CUST20173,Retail,Savings,"7 260,96","44 734,39","9 472,97","53 477,42",0,"0,00",0,2,"Gauteng, South Africa"
TX100904,2023-07-31,Eastern Cape,South Africa,CUST20004,Sme,Cards,"3 798,74","39 426,12","5 778,99","27 481,14",0,"0,00",0,2,"Eastern Cape, South Africa"
TX100057,2023-12-06,Limpopo,South Africa,CUST20057,Retail,Investments,"16 345,00","50 816,38","24 567,40","17 054,70",0,"0,00",0,2,"Limpopo, South Africa"
TX100682,2024-01-08,KZN,South Africa,CUST20082,Retail,Investments,"22 616,38","34 425,81","19 099,29","24 486,23",0,"0,00",0,4,"KZN, South Africa"
TX100922,2024-12-30,Western Cape,South Africa,CUST20022,Retail,Cards,"44 428,12","4 322,20","26 226,46","2 365 973,50",0,"0,00",0,3,"Western Cape, South Africa"
TX100369,2024-11-16,Gauteng,South Africa,CUST20069,Corporate,Savings,"5 019,16","47 617,53","18 523,87","659,39",0,"0,00",0,1,"Gauteng, South Africa"
TX100268,2023-01-02,Limpopo,South Africa,CUST20268,Retail,Insurance,"22 118,21","5 683,00","12 439,08","50 538,82",0,"0,00",0,0,"Limpopo, South Africa"
TX100046,2024-10-08,Western Cape,South Africa,CUST20046,Retail,Cards,"18 170,25","49 148,59","5 980,35","18 701,57",0,"0,00",0,0,"Western Cape, South Africa"
TX100349,2023-02-06,Limpopo,South Africa,CUST20049,Retail,Loans,"41 540,47","49 746,67","1 037,15","17 410,78",0,"0,00",0,2,"Limpopo, South Africa"
TX100195,2024-04-16,Eastern Cape,South Africa,CUST20195,Retail,Loans,"32 763,56","38 179,16","671,07","35 571,82",0,"0,00",1,2,"Eastern Cape, South Africa"
TX100844,2023-02-15,Eastern Cape,South Africa,CUST20244,Retail,Insurance,"45 492,74","55 814,15","19 786,15","788 339,50",0,"0,00",1,2,"Eastern Cape, South Africa"
TX100745,2023-01-23,Free State,South Africa,CUST20145,Sme,Savings,"36 710,52","50 328,25","15 729,01","35 921,90",0,"0,00",0,2,"Free State, South Africa"
TX100263,2023-09-20,KwaZulu-Natal,South Africa,CUST20263,Corporate,Savings,"23 265,75","3 743,46","28 938,20","61 449,31",0,"0,00",0,1,"KwaZulu-Natal, South Africa"
TX100443,2024-09-25,KwaZulu-Natal,South Africa,CUST20143,Retail,Investments,"25 137,35","21 336,82","8 525,74","13 384,74",1,"14 665,22",0,5,"KwaZulu-Natal, South Africa"
TX100788,2023-11-02,KwaZulu-Natal,South Africa,CUST20188,Retail,Insurance,"40 712,94","52 722,68","8 716,12","58 350,19",0,"0,00",0,4,"KwaZulu-Natal, South Africa"
TX100304,2023-06-10,Limpopo,South Africa,ANONYMOUS,Retail,Cards,"39 299,16","23 138,67","2 512,03","29 528,09",0,"0,00",0,1,"Limpopo, South Africa"
TX100341,2023-06-21,Western Cape,South Africa,CUST20041,Corporate,Savings,"15 523,21","33 552,09","25 812,23","1 371 993,00",0,"0,00",0,0,"Western Cape, South Africa"
TX100617,2024-05-10,Free State,South Africa,CUST20017,Corporate,Cards,"15 570,72","22 863,22","18 243,11","53 452,21",0,"0,00",0,5,"Free State, South Africa"
TX100978,2024-07-12,North West,South Africa,CUST20078,Sme,Cards,"47 235,13","31 763,99","12 271,60","38 990,48",0,"0,00",0,2,"North West, South Africa"
TX100149,2024-10-16,Limpopo,South Africa,CUST20149,Retail,Cards,"2 335,25","8 770,63","21 298,03","12 575,99",0,"0,00",0,0,"Limpopo, South Africa"
TX100124,2024-12-28,KwaZulu-Natal,South Africa,CUST20124,Retail,Loans,"39 219,43","22 114,73","17 429,94","28 002,07",0,"0,00",0,1,"KwaZulu-Natal, South Africa"
TX100807,2024-05-22,Free State,South Africa,CUST20207,Retail,Insurance,"36 778,50","44 922,89","7 915,78","58 310,44",0,"0,00",0,1,"Free State, South Africa"
TX100832,2024-02-07,Limpopo,South Africa,CUST20232,Retail,Cards,"21 207,75","34 373,23","7 222,46","11 918,14",1,"9 111,35",0,4,"Limpopo, South Africa"
TX100050,2024-01-23,North West,South Africa,CUST20050,Retail,Investments,"34 227,58","8 673,02","6 770,28","34 873,91",0,"0,00",0,1,"North West, South Africa"
TX100353,2023-10-29,Limpopo,South Africa,CUST20053,Corporate,Investments,"13 079,48","8 862,55","6 275,38","49 638,90",0,"0,00",0,4,"Limpopo, South Africa"
TX100937,2024-09-15,Free State,South Africa,CUST20037,Sme,Insurance,"20 515,75","45 097,96","23 096,32","16 191,99",0,"0,00",0,3,"Free State, South Africa"
TX100142,2024-07-28,Eastern Cape,South Africa,CUST20142,Sme,Insurance,"21 753,85","45 772,72","23 473,70","25 565,95",0,"0,00",0,2,"Eastern Cape, South Africa"
TX100470,2023-07-23,KwaZulu-Natal,South Africa,CUST20170,Corporate,Insurance,"5 001,70","6 590,84","6 101,31","63 811,39",0,"0,00",0,1,"KwaZulu-Natal, South Africa"
TX100399,2024-12-27,North West,South Africa,CUST20099,Corporate,Insurance,"10 555,44","4 648,31","16 670,21","32 208,20",0,"0,00",0,0,"North West, South Africa"
TX100633,2023-04-01,KwaZulu-Natal,South Africa,CUST20033,Sme,Savings,"8 269,66","3 299,97","29 779,50","44 994,36",0,"0,00",0,1,"KwaZulu-Natal, South Africa"
TX100320,2024-10-31,Eastern Cape,South Africa,CUST20020,Retail,Investments,"9 003,50","21 798,69","12 049,77","35 608,44",0,"0,00",0,1,"Eastern Cape, South Africa"
TX100019,2023-11-05,Gauteng,South Africa,CUST20019,Retail,Investments,"3 720,73","14 367,83","6 610,09","18 271,99",1,"3 043,00",0,1,"Gauteng, South Africa"
TX100819,2024-01-09,Eastern Cape,South Africa,ANONYMOUS,Sme,Savings,"12 946,29","8 654,64","21 854,13","6 656,56",0,"0,00",0,2,"Eastern Cape, South Africa"
TX100799,2023-04-16,North West,South Africa,CUST20199,Sme,Savings,"34 112,30","25 391,58","29 458,72","69 740,78",0,"0,00",0,4,"North West, South Africa"
TX100953,2024-04-12,Limpopo,South Africa,CUST20053,Sme,Insurance,"40 807,15","34 579,25","20 217,49","33 101,55",1,"7 952,13",1,3,"Limpopo, South Africa"
TX100407,2023-11-10,Gauteng,South Africa,CUST20107,Corporate,Savings,"5 570,30","51 206,64","16 767,48","16 960,53",0,"0,00",0,1,"Gauteng, South Africa"
TX100537,2024-04-01,Limpopo,South Africa,CUST20237,Corporate,Loans,"16 068,96","24 248,00","2 899,62","32 585,40",0,"0,00",0,1,"Limpopo, South Africa"
TX100628,2023-09-09,Eastern Cape,South Africa,CUST20028,Corporate,Loans,"13 458,80","7 916,52","2 645,79","38 837,81",0,"0,00",0,0,"Eastern Cape, South Africa"
TX100038,2023-07-09,KwaZulu-Natal,South Africa,CUST20038,Sme,Savings,"32 217,64","4 256,23","169,47","26 773,91",0,"0,00",0,2,"KwaZulu-Natal, South Africa"
TX100175,2024-01-20,Free State,South Africa,CUST20175,Sme,Cards,"11 008,09","47 691,15","26 741,55","27 320,15",0,"0,00",0,0,"Free State, South Africa"
TX100245,2023-12-15,Limpopo,South Africa,CUST20245,Retail,Cards,"27 826,10","34 439,36","13 815,28","24 938,30",0,"0,00",0,0,"Limpopo, South Africa"
TX100884,2024-09-14,Free State,South Africa,CUST20284,Retail,Loans,"18 658,40","38 764,71","29 379,97","67 293,42",0,"0,00",0,5,"Free State, South Africa"
TX100675,2023-02-16,Limpopo,South Africa,CUST20075,Sme,Cards,"7 227,72","23 878,11","3 858,61","54 850,87",0,"0,00",0,2,"Limpopo, South Africa"
TX100894,2024-12-14,Limpopo,South Africa,CUST20294,Corporate,Loans,"33 465,83","27 508,61","874,29","17 866,27",1,"18 046,51",0,6,"Limpopo, South Africa"
TX100868,2024-09-30,Gauteng,South Africa,CUST20268,Retail,Investments,"17 043,63","30 201,59","10 847,99","29 925,40",0,"0,00",0,1,"Gauteng, South Africa"
TX100154,2023-06-09,Eastern Cape,South Africa,CUST20154,Retail,Cards,"7 756,38","50 267,04","4 394,28","35 607,88",0,"0,00",0,1,"Eastern Cape, South Africa"
TX100287,2024-08-09,KwaZulu-Natal,South Africa,CUST20287,Retail,Savings,"17 445,54","32 903,43","29 939,53","49 762,60",0,"0,00",1,3,"KwaZulu-Natal, South Africa"
TX100704,2024-12-04,Western Cape,South Africa,CUST20104,Retail,Investments,"27 606,91","5 888,29","7 781,74","51 217,57",0,"0,00",0,2,"Western Cape, South Africa"
TX100569,2024-01-19,Limpopo,South Africa,CUST20269,Retail,Cards,"35 321,16","20 667,21","15 145,06","39 310,91",0,"0,00",0,1,"Limpopo, South Africa"
TX100752,2023-03-26,Eastern Cape,South Africa,CUST20152,Retail,Savings,"3 715,38","14 203,99","5 766,62","36 129,44",0,"0,00",0,1,"Eastern Cape, South Africa"
TX100017,2023-05-11,Free State,South Africa,CUST20017,Sme,Cards,"30 927,77","21 312,87","23 688,92","61 213,26",0,"0,00",0,1,"Free State, South Africa"
TX100127,2024-12-26,Western Cape,South Africa,CUST20127,Sme,Investments,"18 715,53","48 568,01","310,58","60 331,62",0,"0,00",0,1,"Western Cape, South Africa"
TX100322,2023-08-18,Free State,South Africa,CUST20022,Sme,Loans,"16 560,17","23 567,86","16 140,46","24 688,38",0,"0,00",0,3,"Free State, South Africa"
TX100255,2024-07-04,KZN,South Africa,CUST20255,Retail,Insurance,"12 460,95","36 162,69","944,04","52 854,23",0,"0,00",0,1,"KZN, South Africa"
TX100665,2023-03-21,North West,South Africa,CUST20065,Corporate,Savings,"31 278,65","23 839,89","20 093,26","51 998,19",0,"0,00",1,1,"North West, South Africa"
TX100976,2023-04-23,Free State,South Africa,CUST20076,Corporate,Savings,"34 449,98","24 097,14","18 329,70","7 316,95",1,"16 867,81",0,2,"Free State, South Africa"
TX100190,2024-11-14,Limpopo,South Africa,CUST20190,Sme,Savings,"12 717,98","37 404,36","28 776,62","30 234,30",0,"0,00",0,1,"Limpopo, South Africa"
TX100115,2023-02-10,Free State,South Africa,CUST20115,Sme,Savings,"6 186,81","4 584,60","9 056,73","10 984,21",0,"0,00",0,0,"Free State, South Africa"
TX100678,2024-06-09,KwaZulu-Natal,South Africa,CUST20078,Retail,Investments,"37 854,31","47 753,85","27 019,34","67 239,80",0,"0,00",0,2,"KwaZulu-Natal, South Africa"
TX100606,2023-06-17,Western Cape,South Africa,CUST20006,Retail,Loans,"20 450,45","30 413,64","25 920,35","169 969,50",0,"0,00",0,4,"Western Cape, South Africa"
TX100180,2023-09-16,North West,South Africa,CUST20180,Retail,Loans,"30 482,43","16 024,66","4 717,03","41 394,62",0,"0,00",0,2,"North West, South Africa"
TX100301,2023-06-12,KwaZulu-Natal,South Africa,CUST20001,Sme,Insurance,"43 039,80","35 987,82","4 265,14","67 827,75",0,"0,00",0,2,"KwaZulu-Natal, South Africa"
TX100845,2024-06-29,North West,South Africa,CUST20245,Retail,Cards,"12 886,34","7 914,50","8 674,33","47 702,21",0,"0,00",0,2,"North West, South Africa"
TX100721,2023-01-05,Western Cape,South Africa,CUST20121,Retail,Savings,"28 111,24","14 541,80","20 736,12","54 456,12",0,"0,00",1,0,"Western Cape, South Africa"
TX100732,2024-12-30,Eastern Cape,South Africa,CUST20132,Corporate,Insurance,"23 108,47","27 281,54","19 049,25","41 250,00",0,"0,00",0,0,"Eastern Cape, South Africa"
TX100693,2023-01-08,North West,South Africa,CUST20093,Retail,Insurance,"43 448,33","14 584,56","23 298,58","68 944,03",0,"0,00",0,3,"North West, South Africa"
TX100669,2024-12-30,Limpopo,South Africa,CUST20069,Retail,Cards,"12 107,84","4 302,11","7 200,83","40 331,15",0,"0,00",0,0,"Limpopo, South Africa"
TX100517,2023-02-04,Eastern Cape,South Africa,CUST20217,Retail,Savings,"16 681,34","29 555,64","17 193,20","31 926,97",0,"0,00",0,0,"Eastern Cape, South Africa"
TX100996,2024-08-18,Eastern Cape,South Africa,CUST20096,Retail,Investments,"34 155,59","45 674,72","4 578,34","7 712,05",0,"0,00",0,0,"Eastern Cape, South Africa"
TX100045,2024-04-29,Free State,South Africa,CUST20045,Corporate,Insurance,"25 810,19","24 937,20","26 374,52","55 893,90",0,"0,00",0,2,"Free State, South Africa"
TX100919,2024-08-17,Eastern Cape,South Africa,CUST20019,Retail,Loans,"5 102,52","29 555,64","15 141,01","51 399,04",0,"0,00",1,1,"Eastern Cape, South Africa"
TX100157,2023-03-27,Free State,South Africa,CUST20157,Retail,Loans,"37 513,80","48 277,39","23 616,52","65 502,45",0,"0,00",0,1,"Free State, South Africa"
TX100753,2023-03-19,,South Africa,CUST20153,Retail,Savings,"17 226,18","6 831,50","3 855,91","21 338,67",0,"0,00",0,2,
TX100171,2024-04-17,KwaZulu-Natal,South Africa,CUST20171,Retail,Cards,"29 247,15","24 966,64","19 084,40","27 133,72",0,"0,00",0,2,"KwaZulu-Natal, South Africa"
TX100016,2024-10-25,North West,South Africa,CUST20016,Sme,Insurance,"35 085,61","4 719,50","6 376,55","36 621,06",0,"0,00",0,6,"North West, South Africa"
TX100511,2024-02-01,Gauteng,South Africa,CUST20211,Retail,Insurance,"48 862,92","48 609,95","8 452,25","24 238,62",0,"0,00",0,1,"Gauteng, South Africa"
TX100048,2023-06-16,Western Cape,South Africa,CUST20048,Sme,Investments,"17 648,74","51 267,93","6 248,08","15 912,54",0,"0,00",0,2,"Western Cape, South Africa"
TX100983,2024-07-03,North West,South Africa,CUST20083,Retail,Insurance,"49 341,59","17 401,47","2 805,84","14 902,60",0,"0,00",0,2,"North West, South Africa"
TX100850,2023-02-16,North West,South Africa,CUST20250,Corporate,Insurance,"29 118,68","18 228,32","6 278,63","15 705,84",0,"0,00",1,1,"North West, South Africa"
TX100515,2023-09-10,Gauteng,South Africa,CUST20215,Retail,Insurance,"44 674,59","18 457,66","399,31","67 332,18",1,"9 896,84",0,5,"Gauteng, South Africa"
TX100694,2023-05-02,Limpopo,South Africa,CUST20094,Sme,Loans,"9 066,79","53 015,62","13 458,83","5 319,55",0,"0,00",0,5,"Limpopo, South Africa"
TX100480,2023-01-23,Western Cape,South Africa,CUST20180,Sme,Cards,"7 187,29","21 078,60","14 192,52","45 934,21",0,"0,00",0,0,"Western Cape, South Africa"
TX100283,2023-02-23,Limpopo,South Africa,CUST20283,Retail,Insurance,"23 938,04","59 153,21","3 198,74","5 067,26",0,"0,00",0,2,"Limpopo, South Africa"
TX100662,2024-11-02,Limpopo,South Africa,CUST20062,Corporate,Insurance,"44 858,20","42 685,59","2 394,03","28 186,98",0,"0,00",1,4,"Limpopo, South Africa"
TX100225,2024-12-10,Gauteng ,South Africa,CUST20225,Retail,Loans,"23 766,05","25 079,89","4 007,11","65 566,29",0,"0,00",0,2,"Gauteng , South Africa"
TX100026,2023-06-10,Eastern Cape,South Africa,CUST20026,Sme,Insurance,"46 440,40","59 730,71","6 746,25","20 817,53",0,"0,00",0,3,"Eastern Cape, South Africa"
TX100896,2023-09-30,Eastern Cape,South Africa,CUST20296,Retail,Cards,"44 409,79","34 544,23","16 663,70","37 980,28",0,"0,00",0,3,"Eastern Cape, South Africa"
TX100437,2024-04-18,North West,South Africa,CUST20137,Retail,Savings,"40 531,12","6 483,48","24 567,19","45 796,10",0,"0,00",0,4,"North West, South Africa"
TX100961,2024-03-16,Eastern Cape,South Africa,CUST20061,Corporate,Investments,"14 411,22","38 047,44","19 590,86","6 458,83",0,"0,00",0,1,"Eastern Cape, South Africa"
TX100364,2023-05-08,KwaZulu-Natal,South Africa,CUST20064,Retail,Cards,"27 733,52","11 975,80","22 960,59","28 126,94",0,"0,00",0,2,"KwaZulu-Natal, South Africa"
TX100229,2023-07-22,KwaZulu-Natal,South Africa,CUST20229,Corporate,Cards,"5 477,33","34 759,26","122,36","46 155,02",0,"0,00",0,2,"KwaZulu-Natal, South Africa"
