transaction_id,date,customer_id,product_category,budget_amount,actual_amount,cost,revenue,claim_flag,claim_amount,churn_flag,orders_count,profit,variance,variance_pct
TX100904,2023-07-31,CUST20004,Cards,3798.74,39426.12,5778.99,27481.14,0,0.0,0,2,21702.15,35627.380000000005,9.378736107235559
TX100057,2023-12-06,CUST20057,Investments,16345.0,50816.38,24567.4,17054.7,0,0.0,0,2,-7512.700000000001,34471.38,2.1089862343224226
TX100682,2024-01-08,CUST20082,Investments,22616.38,34425.81,19099.29,24486.23,0,0.0,0,4,5386.939999999999,11809.429999999997,0.5221626980091418
TX100922,2024-12-30,CUST20022,Cards,44428.12,4322.2,26226.46,2365973.5,0,0.0,0,3,2339747.04,-40105.920000000006,-0.9027147671339684
TX100369,2024-11-16,CUST20069,Savings,5019.16,47617.53,18523.87,659.39,0,0.0,0,1,-17864.48,42598.369999999995,8.487151236461877
TX100268,2023-01-02,CUST20268,Insurance,22118.21,5683.0,12439.08,50538.82,0,0.0,0,0,38099.74,-16435.21,-0.7430623906726629
TX100046,2024-10-08,CUST20046,Cards,18170.25,49148.59,5980.35,18701.57,0,0.0,0,0,12721.22,30978.339999999997,1.7048934384502137
TX100349,2023-02-06,CUST20049,Loans,41540.47,49746.67,1037.15,17410.78,0,0.0,0,2,16373.63,8206.199999999997,0.1975471148978333
TX100195,2024-04-16,CUST20195,Loans,32763.56,38179.16,671.07,35571.82,0,0.0,1,2,34900.75,5415.600000000002,0.16529339302566637
TX100844,2023-02-15,CUST20244,Insurance,45492.74,55814.15,19786.15,788339.5,0,0.0,1,2,768553.35,10321.410000000003,0.2268803769568508
TX100745,2023-01-23,CUST20145,Savings,36710.52,50328.25,15729.01,35921.9,0,0.0,0,2,20192.89,13617.730000000003,0.37094898138190374
TX100263,2023-09-20,CUST20263,Savings,23265.75,3743.46,28938.2,61449.31,0,0.0,0,1,32511.109999999997,-19522.29,-0.8390999645401502
TX100443,2024-09-25,CUST20143,Investments,25137.35,21336.82,8525.74,13384.74,1,14665.22,0,5,4859.0,-3800.529999999999,-0.15119055906847775
TX100788,2023-11-02,CUST20188,Insurance,40712.94,52722.68,8716.12,58350.19,0,0.0,0,4,49634.07,12009.739999999998,0.2949858202330757
TX100304,2023-06-10,ANONYMOUS,Cards,39299.16,23138.67,2512.03,29528.09,0,0.0,0,1,27016.06,-16160.490000000005,-0.4112171863215398
TX100341,2023-06-21,CUST20041,Savings,15523.21,33552.09,25812.23,1371993.0,0,0.0,0,0,1346180.77,18028.879999999997,1.1614144239496855
TX100617,2024-05-10,CUST20017,Cards,15570.72,22863.22,18243.11,53452.21,0,0.0,0,5,35209.1,7292.500000000002,0.46834700001027585
TX100978,2024-07-12,CUST20078,Cards,47235.13,31763.99,12271.6,38990.48,0,0.0,0,2,26718.880000000005,-15471.139999999996,-0.32753461248016036
TX100149,2024-10-16,CUST20149,Cards,2335.25,8770.63,21298.03,12575.99,0,0.0,0,0,-8722.039999999999,6435.379999999999,2.7557563430039607
TX100124,2024-12-28,CUST20124,Loans,39219.43,22114.73,17429.94,28002.07,0,0.0,0,1,10572.130000000001,-17104.7,-0.43612821501995314
TX100807,2024-05-22,CUST20207,Insurance,36778.5,44922.89,7915.78,58310.44,0,0.0,0,1,50394.66,8144.389999999999,0.2214443220903517
TX100832,2024-02-07,CUST20232,Cards,21207.75,34373.23,7222.46,11918.14,1,9111.35,0,4,4695.679999999999,13165.480000000003,0.6207862691704685
TX100050,2024-01-23,CUST20050,Investments,34227.58,8673.02,6770.28,34873.91,0,0.0,0,1,28103.630000000005,-25554.56,-0.7466072681737943
TX100353,2023-10-29,CUST20053,Investments,13079.48,8862.55,6275.38,49638.9,0,0.0,0,4,43363.520000000004,-4216.93,-0.3224080773853395
TX100937,2024-09-15,CUST20037,Insurance,20515.75,45097.96,23096.32,16191.99,0,0.0,0,3,-6904.33,24582.21,1.1982116179033182
TX100142,2024-07-28,CUST20142,Insurance,21753.85,45772.72,23473.7,25565.95,0,0.0,0,2,2092.25,24018.870000000003,1.1041204200635752
TX100470,2023-07-23,CUST20170,Insurance,5001.7,6590.84,6101.31,63811.39,0,0.0,0,1,57710.08,1589.1400000000003,0.3177199752084292
TX100399,2024-12-27,CUST20099,Insurance,10555.44,4648.31,16670.21,32208.2,0,0.0,0,0,15537.990000000002,-5907.13,-0.5596289685697612
TX100633,2023-04-01,CUST20033,Savings,8269.66,3299.97,29779.5,44994.36,0,0.0,0,1,15214.86,-4969.6900000000005,-0.6009545737067788
TX100320,2024-10-31,CUST20020,Investments,9003.5,21798.69,12049.77,35608.44,0,0.0,0,1,23558.670000000002,12795.189999999999,1.4211351141222857
TX100019,2023-11-05,CUST20019,Investments,3720.73,14367.83,6610.09,18271.99,1,3043.0,0,1,11661.900000000001,10647.1,2.8615621128111957
TX100819,2024-01-09,ANONYMOUS,Savings,12946.29,8654.64,21854.13,6656.56,0,0.0,0,2,-15197.57,-4291.6500000000015,-0.3314965136730292
TX100799,2023-04-16,CUST20199,Savings,34112.3,25391.58,29458.72,69740.78,0,0.0,0,4,40282.06,-8720.720000000001,-0.2556473764595176
TX100953,2024-04-12,CUST20053,Insurance,40807.15,34579.25,20217.49,33101.55,1,7952.13,1,3,12884.060000000001,-6227.9000000000015,-0.15261786231089408
TX100407,2023-11-10,CUST20107,Savings,5570.3,51206.64,16767.48,16960.53,0,0.0,0,1,193.04999999999927,45636.34,8.192797515394144
TX100537,2024-04-01,CUST20237,Loans,16068.96,24248.0,2899.62,32585.4,0,0.0,0,1,29685.780000000002,8179.040000000001,0.5089962262647988
TX100628,2023-09-09,CUST20028,Loans,13458.8,7916.52,2645.79,38837.81,0,0.0,0,0,36192.02,-5542.279999999999,-0.41179599964335595
TX100038,2023-07-09,CUST20038,Savings,32217.64,4256.23,169.47,26773.91,0,0.0,0,2,26604.44,-27961.41,-0.8678913166824137
TX100175,2024-01-20,CUST20175,Cards,11008.09,47691.15,26741.55,27320.15,0,0.0,0,0,578.6000000000022,36683.06,3.3323728276204134
TX100245,2023-12-15,CUST20245,Cards,27826.1,34439.36,13815.28,24938.3,0,0.0,0,0,11123.019999999999,6613.260000000002,0.23766391984503765
TX100884,2024-09-14,CUST20284,Loans,18658.4,38764.71,29379.97,67293.42,0,0.0,0,5,37913.45,20106.309999999998,1.0776009732881702
TX100675,2023-02-16,CUST20075,Cards,7227.72,23878.11,3858.61,54850.87,0,0.0,0,2,50992.26,16650.39,2.3036849794956082
TX100894,2024-12-14,CUST20294,Loans,33465.83,27508.61,874.29,17866.27,1,18046.51,0,6,16991.98,-5957.220000000001,-0.17800903189910428
TX100868,2024-09-30,CUST20268,Investments,17043.63,30201.59,10847.99,29925.4,0,0.0,0,1,19077.410000000003,13157.96,0.7720162899570102
TX100154,2023-06-09,CUST20154,Cards,7756.38,50267.04,4394.28,35607.88,0,0.0,0,1,31213.6,42510.66,5.480734569476999
TX100287,2024-08-09,CUST20287,Savings,17445.54,32903.43,29939.53,49762.6,0,0.0,1,3,19823.07,15457.89,0.8860654356356982
TX100704,2024-12-04,CUST20104,Investments,27606.91,5888.29,7781.74,51217.57,0,0.0,0,2,43435.83,-21718.62,-0.7867095593096076
TX100569,2024-01-19,CUST20269,Cards,35321.16,20667.21,15145.06,39310.91,0,0.0,0,1,24165.850000000006,-14653.950000000004,-0.4148773709583718
TX100752,2023-03-26,CUST20152,Savings,3715.38,14203.99,5766.62,36129.44,0,0.0,0,1,30362.820000000003,10488.61,2.823024831914905
TX100017,2023-05-11,CUST20017,Cards,30927.77,21312.87,23688.92,61213.26,0,0.0,0,1,37524.340000000004,-9614.900000000001,-0.3108824205560246
TX100127,2024-12-26,CUST20127,Investments,18715.53,48568.01,310.58,60331.62,0,0.0,0,1,60021.04,29852.480000000003,1.595064633488873
TX100322,2023-08-18,CUST20022,Loans,16560.17,23567.86,16140.46,24688.38,0,0.0,0,3,8547.920000000002,7007.690000000002,0.4231653419016836
TX100255,2024-07-04,CUST20255,Insurance,12460.95,36162.69,944.04,52854.23,0,0.0,0,1,51910.19,23701.74,1.9020813019874088
TX100665,2023-03-21,CUST20065,Savings,31278.65,23839.89,20093.26,51998.19,0,0.0,1,1,31904.930000000004,-7438.760000000002,-0.23782228452954338
TX100976,2023-04-23,CUST20076,Savings,34449.98,24097.14,18329.7,7316.95,1,16867.81,0,2,-11012.75,-10352.840000000004,-0.3005180264255597
TX100190,2024-11-14,CUST20190,Savings,12717.98,37404.36,28776.62,30234.3,0,0.0,0,1,1457.6800000000003,24686.38,1.941061394969956
TX100115,2023-02-10,CUST20115,Savings,6186.81,4584.6,9056.73,10984.21,0,0.0,0,0,1927.4799999999996,-1602.21,-0.2589719095947669
TX100678,2024-06-09,CUST20078,Investments,37854.31,47753.85,27019.34,67239.8,0,0.0,0,2,40220.46000000001,9899.54,0.2615168523742739
TX100606,2023-06-17,CUST20006,Loans,20450.45,30413.64,25920.35,169969.5,0,0.0,0,4,144049.15,9963.189999999999,0.4871868345195337
TX100180,2023-09-16,CUST20180,Loans,30482.43,16024.66,4717.03,41394.62,0,0.0,0,2,36677.590000000004,-14457.77,-0.47429847292358257
TX100301,2023-06-12,CUST20001,Insurance,43039.8,35987.82,4265.14,67827.75,0,0.0,0,2,63562.61,-7051.980000000003,-0.16384788033401648
TX100845,2024-06-29,CUST20245,Cards,12886.34,7914.5,8674.33,47702.21,0,0.0,0,2,39027.88,-4971.84,-0.3858225066232926
TX100721,2023-01-05,CUST20121,Savings,28111.24,14541.8,20736.12,54456.12,0,0.0,1,0,33720.0,-13569.440000000002,-0.4827051385851354
TX100732,2024-12-30,CUST20132,Insurance,23108.47,27281.54,19049.25,41250.0,0,0.0,0,0,22200.75,4173.07,0.18058616602483848
TX100693,2023-01-08,CUST20093,Insurance,43448.33,14584.56,23298.58,68944.03,0,0.0,0,3,45645.45,-28863.770000000004,-0.664324037310525
TX100669,2024-12-30,CUST20069,Cards,12107.84,4302.11,7200.83,40331.15,0,0.0,0,0,33130.32,-7805.7300000000005,-0.6446839403229643
TX100517,2023-02-04,CUST20217,Savings,16681.34,29555.635,17193.2,31926.97,0,0.0,0,0,14733.77,12874.294999999998,0.7717782264494338
TX100996,2024-08-18,CUST20096,Investments,34155.59,45674.72,4578.34,7712.05,0,0.0,0,0,3133.71,11519.130000000005,0.3372546045903469
TX100045,2024-04-29,CUST20045,Insurance,25810.19,24937.2,26374.52,55893.9,0,0.0,0,2,29519.38,-872.989999999998,-0.0338234627486275
TX100919,2024-08-17,CUST20019,Loans,5102.52,29555.635,15141.01,51399.04,0,0.0,1,1,36258.03,24453.114999999998,4.792360441507332
TX100157,2023-03-27,CUST20157,Loans,37513.8,48277.39,23616.52,65502.45,0,0.0,0,1,41885.92999999999,10763.589999999997,0.2869234788264584
TX100753,2023-03-19,CUST20153,Savings,17226.18,6831.5,3855.91,21338.67,0,0.0,0,2,17482.76,-10394.68,-0.6034233939271504
TX100171,2024-04-17,CUST20171,Cards,29247.15,24966.64,19084.4,27133.72,0,0.0,0,2,8049.32,-4280.510000000002,-0.14635648259744974
TX100016,2024-10-25,CUST20016,Insurance,35085.61,4719.5,6376.55,36621.06,0,0.0,0,6,30244.51,-30366.11,-0.8654861637007308
TX100511,2024-02-01,CUST20211,Insurance,48862.92,48609.95,8452.25,24238.62,0,0.0,0,1,15786.369999999999,-252.97000000000116,-0.005177136364343375
TX100048,2023-06-16,CUST20048,Investments,17648.74,51267.93,6248.08,15912.54,0,0.0,0,2,9664.460000000001,33619.19,1.9049059592922781
TX100983,2024-07-03,CUST20083,Insurance,49341.59,17401.47,2805.84,14902.6,0,0.0,0,2,12096.76,-31940.119999999995,-0.6473265251484599
TX100850,2023-02-16,CUST20250,Insurance,29118.68,18228.32,6278.63,15705.84,0,0.0,1,1,9427.21,-10890.36,-0.37399909611287324
TX100515,2023-09-10,CUST20215,Insurance,44674.59,18457.66,399.31,67332.18,1,9896.84,0,5,66932.87,-26216.929999999997,-0.5868420952492233
TX100694,2023-05-02,CUST20094,Loans,9066.79,53015.62,13458.83,5319.55,0,0.0,0,5,-8139.28,43948.83,4.847231489865763
TX100480,2023-01-23,CUST20180,Cards,7187.29,21078.6,14192.52,45934.21,0,0.0,0,0,31741.69,13891.309999999998,1.9327604702189556
TX100283,2023-02-23,CUST20283,Insurance,23938.045,59153.21,3198.74,5067.26,0,0.0,0,2,1868.5200000000004,35215.165,1.471096114991847
TX100662,2024-11-02,CUST20062,Insurance,44858.2,42685.59,2394.03,28186.98,0,0.0,1,4,25792.95,-2172.6100000000006,-0.048432839480853015
TX100225,2024-12-10,CUST20225,Loans,23766.05,25079.89,4007.11,65566.29,0,0.0,0,2,61559.17999999999,1313.8400000000001,0.05528221980514222
TX100026,2023-06-10,CUST20026,Insurance,46440.4,59730.71,6746.25,20817.53,0,0.0,0,3,14071.279999999999,13290.309999999998,0.28617992093091354
TX100896,2023-09-30,CUST20296,Cards,44409.79,34544.23,16663.7,37980.28,0,0.0,0,3,21316.579999999998,-9865.559999999998,-0.22214831459459722
TX100437,2024-04-18,CUST20137,Savings,40531.12,6483.48,24567.19,45796.1,0,0.0,0,4,21228.91,-34047.64,-0.8400369888618917
TX100961,2024-03-16,CUST20061,Investments,14411.22,38047.44,19590.86,6458.83,0,0.0,0,1,-13132.03,23636.22,1.6401262349752486
TX100364,2023-05-08,CUST20064,Cards,27733.52,11975.8,22960.59,28126.94,0,0.0,0,2,5166.3499999999985,-15757.720000000001,-0.5681831949208035
TX100229,2023-07-22,CUST20229,Cards,5477.33,34759.26,122.36,46155.02,0,0.0,0,2,46032.659999999996,29281.93,5.346022605904702
TX100037,2024-11-30,CUST20037,Cards,23938.045,25243.75,5046.06,42703.03,0,0.0,0,2,37656.97,1305.7050000000017,0.05454518111232567
TX100977,2023-05-20,CUST20077,Cards,12545.52,7929.77,7750.59,9012.3,0,0.0,0,1,1261.7099999999991,-4615.75,-0.3679201818657178
TX100374,2023-06-04,CUST20074,Investments,25726.33,42591.86,8297.5,60440.1,0,0.0,0,2,52142.6,16865.53,0.6555746583364203
TX100469,2024-03-28,CUST20169,Cards,38060.38,31160.66,20042.27,52663.46,0,0.0,0,2,32621.19,-6899.7199999999975,-0.18128352896108757
TX100979,2023-01-01,CUST20079,Loans,43691.33,7014.71,20362.68,62578.09,0,0.0,0,1,42215.409999999996,-36676.62,-0.8394484672359482
TX100712,2023-09-10,CUST20112,Cards,19870.03,14758.92,18230.94,29577.76,0,0.0,0,4,11346.82,-5111.109999999999,-0.25722709024596335
TX100734,2024-09-01,CUST20134,Savings,29871.52,39769.61,13344.24,51724.98,0,0.0,0,1,38380.740000000005,9898.09,0.3313554181374098
TX100194,2024-08-30,CUST20194,Insurance,34973.42,37899.7,10367.0,7507.28,0,0.0,0,6,-2859.7200000000003,2926.279999999999,0.08367154256003556
TX100864,2023-09-10,CUST20264,Loans,40611.35,15482.5,27241.75,55256.55,0,0.0,0,3,28014.800000000003,-25128.85,-0.6187642124676969
TX100874,2023-03-19,CUST20274,Savings,30108.42,6641.39,27766.12,34465.03,0,0.0,0,5,6698.91,-23467.03,-0.7794175184217571
TX100503,2024-09-04,CUST20203,Investments,33647.13,15525.56,26673.52,30695.56,1,8549.61,0,2,4022.040000000001,-18121.57,-0.5385769900731504
TX100981,2024-10-15,CUST20081,Loans,39377.56,59899.97,18099.24,3238.33,0,0.0,0,2,-14860.910000000002,20522.410000000003,0.5211701791578758
TX100950,2023-08-11,CUST20050,Loans,39610.54,52226.46,2693.78,20707.59,0,0.0,0,4,18013.81,12615.919999999998,0.31849906615764384
TX100579,2024-04-28,CUST20279,Loans,48360.83,45144.68,20008.34,67767.86,0,0.0,0,3,47759.520000000004,-3216.1500000000015,-0.0665032010410078
TX100980,2023-03-31,CUST20080,Investments,15182.6,12569.77,6879.35,68204.46,0,0.0,0,3,61325.11000000001,-2612.83,-0.17209371253935427
TX100162,2024-10-07,CUST20162,Savings,3537.51,57174.75,18373.13,53916.01,0,0.0,1,2,35542.880000000005,53637.24,15.16242780939135
TX100714,2024-08-16,CUST20114,Savings,47668.35,20482.69,15820.53,18411.81,0,0.0,0,3,2591.2800000000007,-27185.66,-0.5703083912071637
TX100152,2023-02-05,CUST20152,Investments,49482.16,13131.0,1725.01,46656.81,0,0.0,0,3,44931.799999999996,-36351.16,-0.7346316328955729
TX100689,2024-12-30,CUST20089,Cards,23839.7,45047.56,29980.15,38967.74,0,0.0,0,2,8987.589999999997,21207.859999999997,0.8896026376170839
TX100708,2024-12-24,CUST20108,Savings,8005.08,49122.87,1897.25,7399.04,0,0.0,0,3,5501.79,41117.79,5.136462096568679
TX100764,2024-12-30,CUST20164,Loans,6622.93,31588.56,3176.86,38801.05,0,0.0,0,4,35624.19,24965.63,3.7695747954455205
TX100111,2023-10-16,CUST20111,Investments,3217.21,57265.51,10550.73,56468.01,0,0.0,0,5,45917.28,54048.3,16.799742634145737
TX100226,2024-02-20,CUST20226,Insurance,19601.22,12361.06,8800.88,7439.5,0,0.0,0,2,-1361.3799999999992,-7240.160000000002,-0.36937292678721023
TX100696,2024-11-06,CUST20096,Cards,1702.21,3814.56,28655.19,12325.78,0,0.0,0,2,-16329.409999999998,2112.35,1.2409455942568777
TX100103,2024-04-16,CUST20103,Insurance,23938.045,47058.76,28589.75,68076.57,0,0.0,0,3,39486.82000000001,23120.715000000004,0.9658564431640096
TX100421,2023-04-13,CUST20121,Loans,16867.16,27680.66,9929.93,28477.59,0,0.0,0,3,18547.66,10813.5,0.6410978493119174
TX100419,2024-09-11,CUST20119,Investments,23739.27,47088.51,9024.94,629.91,1,39774.48,0,4,-8395.03,23349.24,0.983570261427584
TX100759,2024-03-21,CUST20159,Savings,49438.46,42814.03,8155.59,43137.78,0,0.0,0,3,34982.19,-6624.43,-0.13399345367958468
TX100586,2024-11-23,CUST20286,Investments,39710.73,43183.08,5707.06,33607.55,0,0.0,0,2,27900.49,3472.3499999999985,0.08744110219076805
TX100789,2023-04-08,CUST20189,Loans,14359.88,5829.18,18157.22,13657.62,0,0.0,0,0,-4499.6,-8530.699999999999,-0.5940648529096343
TX100672,2024-06-15,CUST20072,Insurance,30908.5,52246.04,8091.03,3937.27,0,0.0,0,4,-4153.76,21337.54,0.6903453742498019
TX100119,2023-02-02,CUST20119,Insurance,21132.0,32486.29,28069.2,9679.82,1,22552.67,0,0,-18389.38,11354.29,0.5373031421540791
TX100053,2023-01-14,CUST20053,Cards,22346.59,55884.03,5787.82,9131.6,0,0.0,0,2,3343.7800000000007,33537.44,1.5007855784708093
TX100151,2024-06-24,CUST20151,Cards,11694.73,29229.65,4218.25,3815.83,0,0.0,0,3,-402.4200000000001,17534.920000000002,1.4993864757886675
TX100403,2024-07-28,CUST20103,Insurance,30521.02,43619.43,27541.4,44365.79,1,28263.18,0,1,16824.39,13098.41,0.4291602967397551
TX100982,2023-11-16,CUST20082,Cards,40359.0,32711.08,20953.69,24904.19,0,0.0,0,0,3950.5,-7647.919999999998,-0.18949726207289572
TX100207,2024-09-04,CUST20207,Insurance,27351.36,49576.01,29469.46,21447.92,1,8623.1,0,3,-8021.540000000001,22224.65,0.8125610572929464
TX100658,2023-05-14,CUST20058,Insurance,24006.41,28598.79,2622.69,22451.32,0,0.0,0,2,19828.63,4592.380000000001,0.1912980741393653
TX100853,2023-08-27,CUST20253,Cards,36006.29,18595.37,2817.21,53874.95,0,0.0,0,1,51057.74,-17410.920000000002,-0.48355217935532935
TX100921,2024-02-29,CUST20021,Savings,19323.41,6272.58,27386.72,50407.12,0,0.0,0,2,23020.4,-13050.83,-0.6753895922096566
TX100008,2023-05-02,CUST20008,Cards,37932.97,42485.31,20217.67,55488.48,0,0.0,0,1,35270.810000000005,4552.3399999999965,0.12001011257489187
TX100817,2023-07-02,CUST20217,Investments,46994.58,52040.86,16248.37,38092.82,0,0.0,0,3,21844.449999999997,5046.279999999999,0.1073800425495876
TX100036,2024-04-20,CUST20036,Savings,15395.02,7752.34,27847.63,25120.81,0,0.0,0,1,-2726.8199999999997,-7642.68,-0.4964384586704012
TX100452,2023-09-29,CUST20152,Loans,27788.12,17433.72,1136.06,48188.09,0,0.0,0,1,47052.03,-10354.399999999998,-0.3726196662458633
TX100651,2023-07-09,CUST20051,Investments,34246.07,56749.61,14567.11,53948.44,0,0.0,0,4,39381.33,22503.54,0.6571130643603778
TX100253,2024-05-03,CUST20253,Cards,35138.06,43867.75,3844.38,45391.84,0,0.0,0,3,41547.46,8729.690000000002,0.2484397260406523
TX100303,2024-11-11,CUST20003,Insurance,47391.05,2098.63,1209.69,60947.0,0,0.0,1,3,59737.31,-45292.420000000006,-0.95571674398436
TX100755,2023-01-01,CUST20155,Investments,21270.26,8768.66,26589.07,60476.84,0,0.0,0,1,33887.77,-12501.599999999999,-0.5877502202605892
TX100571,2024-05-20,CUST20271,Insurance,17527.84,5110.24,218.4,53525.05,0,0.0,0,2,53306.65,-12417.6,-0.7084500999552712
TX100623,2023-11-23,CUST20023,Cards,11530.91,27289.06,11580.02,36924.72,0,0.0,0,2,25344.7,15758.150000000001,1.3666007279564234
TX100718,2023-01-10,CUST20118,Savings,24247.31,42476.66,1705.54,47840.41,0,0.0,0,1,46134.87,18229.350000000002,0.7518091697594497
TX100728,2023-06-26,CUST20128,Cards,39112.75,42563.9,25012.43,24402.17,0,0.0,0,6,-610.260000000002,3451.1500000000015,0.08823593329540882
TX100262,2024-09-02,CUST20262,Savings,31347.83,34948.44,28870.17,59535.82,0,0.0,0,1,30665.65,3600.6100000000006,0.11485994405354374
TX100610,2023-07-13,CUST20010,Cards,7632.42,10952.49,20158.86,8830.72,0,0.0,0,6,-11328.140000000001,3320.0699999999997,0.4349957156445793
TX100297,2023-04-09,CUST20297,Cards,46418.9,29077.51,18749.94,20496.9,1,3642.39,0,2,1746.9600000000028,-17341.390000000003,-0.37358468210147167
TX100414,2024-03-19,CUST20114,Loans,1264.84,20567.38,6392.74,56392.58,0,0.0,0,2,49999.840000000004,19302.54,15.26085512792132
TX100150,2023-06-20,CUST20150,Loans,26655.74,26684.23,27192.42,6983.45,0,0.0,0,2,-20208.969999999998,28.489999999997963,0.00106881294610459
TX100802,2023-05-13,CUST20202,Cards,3899.68,43138.07,28451.14,2808.72,0,0.0,0,2,-25642.42,39238.39,10.061951237024576
TX100640,2024-10-14,CUST20040,Insurance,26659.51,33935.15,21125.67,44129.23,0,0.0,0,0,23003.560000000005,7275.640000000003,0.27290974215205016
TX100899,2024-12-30,CUST20299,Investments,37059.98,10650.77,26454.17,57507.49,0,0.0,0,0,31053.32,-26409.210000000003,-0.7126072383201502
TX100550,2023-10-06,CUST20250,Loans,48798.18,32783.11,26673.7,63177.37,1,3788.03,0,1,36503.67,-16015.07,-0.3281899038037894
TX100800,2024-07-16,CUST20200,Investments,31311.9,26941.54,20764.07,59188.58,0,0.0,0,1,38424.51,-4370.360000000001,-0.1395750497414721
TX100488,2023-11-21,CUST20188,Loans,15124.33,16657.25,29807.99,5400.11,0,0.0,0,3,-24407.88,1532.92,0.10135457240089314
TX100710,2024-07-11,CUST20110,Insurance,12963.92,29555.635,18502.0,36341.41,0,0.0,0,2,17839.410000000003,16591.714999999997,1.2798378114027236
TX100147,2024-02-11,CUST20147,Savings,8071.15,29555.635,12625.98,57698.76,0,0.0,0,2,45072.78,21484.485,2.6618864721879785
TX100146,2024-04-29,CUST20146,Insurance,23938.045,10726.65,12043.03,67053.85,0,0.0,0,1,55010.82000000001,-13211.394999999999,-0.5518994972229353
TX100743,2024-10-06,CUST20143,Cards,3896.19,31080.35,28810.52,35309.73,0,0.0,0,0,6499.210000000003,27184.16,6.977113539124119
TX100941,2023-12-16,CUST20041,Insurance,40791.8,29555.635,28339.46,55056.81,0,0.0,0,2,26717.35,-11236.165000000005,-0.27545156134321125
TX100823,2023-10-08,CUST20223,Cards,12005.52,54629.75,29116.11,50151.71,0,0.0,0,2,21035.6,42624.229999999996,3.5503859891116747
TX100659,2023-02-27,CUST20059,Investments,21710.15,19797.57,20581.68,60734.91,0,0.0,0,0,40153.23,-1912.5800000000017,-0.08809612093882362
TX100348,2023-04-09,CUST20048,Savings,9393.45,16810.16,8060.32,47312.48,0,0.0,0,1,39252.16,7416.709999999999,0.7895618755622267
TX100463,2024-11-27,CUST20163,Cards,30668.58,10728.8,25131.14,40874.86,0,0.0,1,4,15743.720000000001,-19939.780000000002,-0.6501696524586401
TX100325,2024-03-13,CUST20025,Loans,5405.9,51489.38,21070.77,61418.51,0,0.0,0,2,40347.740000000005,46083.479999999996,8.524663793262917
TX100186,2023-11-14,CUST20186,Cards,17273.38,29555.635,10423.41,21690.6,0,0.0,0,3,11267.189999999999,12282.254999999997,0.7110510508076587
TX100123,2024-12-30,CUST20123,Insurance,13442.95,13823.51,1481.27,19208.82,0,0.0,0,3,17727.55,380.5599999999995,0.028309262475870213
TX100863,2024-09-16,CUST20263,Investments,31721.45,48503.03,20317.1,65176.32,0,0.0,0,5,44859.22,16781.579999999998,0.529029410698439
TX100608,2024-01-28,CUST20008,Investments,21333.06,39224.58,26995.43,31194.72,0,0.0,0,0,4199.290000000001,17891.52,0.8386757455329896
TX100143,2023-08-29,CUST20143,Cards,39884.96,3043.01,6192.29,1873946.5,0,0.0,0,4,1867754.21,-36841.95,-0.9237053265190688
TX100970,2023-11-22,CUST20070,Insurance,15996.31,45310.57,24551.87,2866.61,0,0.0,0,2,-21685.26,29314.260000000002,1.8325638850459889
TX100197,2024-11-22,CUST20197,Investments,34386.3,32101.02,28370.3,69445.23,0,0.0,0,2,41074.92999999999,-2285.2800000000025,-0.0664590258329626
TX100609,2024-09-25,CUST20009,Insurance,36794.13,37096.35,28232.31,62695.09,0,0.0,0,3,34462.78,302.22000000000116,0.008213810192006203
TX100279,2023-07-27,CUST20279,Investments,22670.36,19075.42,1342.64,21395.39,0,0.0,0,1,20052.75,-3594.9400000000023,-0.1585744558092594
TX100293,2023-08-15,CUST20293,Investments,13961.27,23554.25,1042.24,32769.94,0,0.0,0,2,31727.7,9592.98,0.6871137081368671
TX100400,2023-02-20,CUST20100,Savings,32952.56,53657.58,17678.28,1062.19,0,0.0,0,3,-16616.09,20705.020000000004,0.6283281177547361
TX100122,2024-02-11,CUST20122,Savings,5053.97,4154.8,5301.43,41921.82,0,0.0,0,5,36620.39,-899.1700000000001,-0.1779136005951757
TX100183,2024-03-31,CUST20183,Savings,13238.84,42125.99,19347.22,36011.67,0,0.0,0,4,16664.449999999997,28887.149999999998,2.182000084599557
TX100202,2023-09-25,CUST20202,Cards,45063.76,49309.28,22541.27,57019.56,0,0.0,0,1,34478.28999999999,4245.519999999997,0.09421140180047108
TX100438,2023-04-27,CUST20138,Savings,42258.77,23899.06,20531.46,19280.09,0,0.0,0,2,-1251.369999999999,-18359.709999999995,-0.4344591667007818
TX100246,2024-10-21,CUST20246,Insurance,14444.85,35103.07,5530.78,19185.82,0,0.0,0,2,13655.04,20658.22,1.4301443074867515
TX100415,2024-09-04,CUST20115,Cards,1065.97,11186.19,20718.53,4079.27,0,0.0,0,1,-16639.26,10120.220000000001,9.493906957981933
TX100785,2023-04-13,CUST20185,Investments,31001.51,29271.22,29984.09,58965.99,0,0.0,0,3,28981.899999999998,-1730.2899999999972,-0.05581308781410961
TX100774,2023-02-23,CUST20174,Savings,22415.52,59196.0,18574.21,59006.5,0,0.0,0,0,40432.29,36780.479999999996,1.640848840446262
TX100916,2023-02-03,CUST20016,Cards,46653.2,15678.06,1894.24,65277.53,0,0.0,0,1,63383.29,-30975.14,-0.6639445954403985
TX100777,2024-02-05,CUST20177,Cards,42344.0,41387.8,28637.24,381.06,0,0.0,0,4,-28256.18,-956.1999999999971,-0.02258171169469103
